geocode,municipio,latitude,longitude
4312708,NONOAI,-27.354665,-52.776189
4312757,NOVA ALVORADA,-28.676564,-52.167134
4312807,NOVA ARAÇÁ,-28.658176,-51.742165
4312906,NOVA BASSANO,-28.723469,-51.703231
4312955,NOVA BOA VISTA,-27.987968,-52.981477
4313003,NOVA BRÉSCIA,-29.216511,-52.017984
4313011,NOVA CANDELÁRIA,-27.612098,-54.104114
4313037,NOVA ESPERANÇA DO SUL,-29.404596,-54.835873
4313060,NOVA HARTZ,-29.585748,-50.903793
4313086,NOVA PÁDUA,-29.030046,-51.306825
4313102,NOVA PALMA,-29.473026,-53.470635
4313201,NOVA PETRÓPOLIS,-29.376209,-51.106954
4313300,NOVA PRATA,-28.783945,-51.608996
4313334,NOVA RAMADA,-28.082645,-53.706937
4313359,NOVA ROMA DO SUL,-28.984749,-51.405157
4313375,NOVA SANTA RITA,-29.848616,-51.275211
4313391,NOVO CABRAIS,-29.736255,-52.955086
4313409,NOVO HAMBURGO,-29.686326,-51.128605
4313425,NOVO MACHADO,-27.578401,-54.503384
4313441,NOVO TIRADENTES,-27.563558,-53.185703
4313466,NOVO XINGU,-27.748115,-53.064109
4313490,NOVO BARREIRO,-27.906788,-53.113499
4313508,OSÓRIO,-29.892697,-50.266798
4313607,PAIM FILHO,-27.703308,-51.761597
4313656,PALMARES DO SUL,-30.260067,-50.506052
4313706,PALMEIRA DAS MISSÕES,-27.900621,-53.314954
4313805,PALMITINHO,-27.35602,-53.555546
4313904,PANAMBI,-28.292731,-53.500265
4313953,PANTANO GRANDE,-30.194552,-52.3739
4314001,PARAÍ,-28.599621,-51.782096
4314027,PARAÍSO DO SUL,-29.731314,-53.1791
4314035,PARECI NOVO,-29.639389,-51.39887
4314050,PAROBÉ,-29.631749,-50.834866
4314068,PASSA SETE,-29.451666,-52.963983
4314076,PASSO DO SOBRADO,-29.745794,-52.278758
4314100,PASSO FUNDO,-28.261767,-52.407095
4314134,PAULO BENTO,-27.7041,-52.422436
4314159,PAVERAMA,-29.554856,-51.730293
4314175,PEDRAS ALTAS,-31.733637,-53.58717
4314209,PEDRO OSÓRIO,-31.863828,-52.826312
4314308,PEJUÇARA,-28.421586,-53.656542
4314407,PELOTAS,-31.719598,-52.34432
4314423,PICADA CAFÉ,-29.454384,-51.06405
4314456,PINHAL,-27.511674,-53.214706
4314464,PINHAL DA SERRA,-27.876665,-51.170103
4314472,PINHAL GRANDE,-29.33536,-53.338638
4314498,PINHEIRINHO DO VALE,-27.209763,-53.619561
4314506,PINHEIRO MACHADO,-31.580593,-53.38462
4314555,PIRAPÓ,-28.045316,-55.20031
4314605,PIRATINI,-31.444112,-53.104734
4314704,PLANALTO,-27.331464,-53.058881
4314753,POÇO DAS ANTAS,-29.454546,-51.67089
4314779,PONTÃO,-28.061841,-52.675399
4314787,PONTE PRETA,-27.65704,-52.490232
4314803,PORTÃO,-29.696259,-51.23015
4314902,PORTO ALEGRE,-30.030037,-51.22866
4315008,PORTO LUCENA,-27.851375,-55.011562
4315057,PORTO MAUÁ,-27.578635,-54.671952
4315073,PORTO VERA CRUZ,-27.734374,-54.899032
4315107,PORTO XAVIER,-27.90569,-55.13956
4315131,POUSO NOVO,-29.169761,-52.21087
4315149,PRESIDENTE LUCENA,-29.526127,-51.1816
4315156,PROGRESSO,-29.240309,-52.301717
4315172,PROTÁSIO ALVES,-28.756713,-51.473632
4315206,PUTINGA,-28.998756,-52.159911
4315305,QUARAÍ,-30.382868,-56.453647
4315313,QUATRO IRMÃOS,-27.821197,-52.442769
4315321,QUEVEDOS,-29.351921,-54.071255
4315354,QUINZE DE NOVEMBRO,-28.742361,-53.096722
4315404,REDENTORA,-27.66154,-53.641934
4315453,RELVADO,-29.112279,-52.072949
4315503,RESTINGA SECA,-29.813949,-53.370569
4315552,RIO DOS ÍNDIOS,-27.298398,-52.840058
4315602,RIO GRANDE,-32.050446,-52.08677
4315701,RIO PARDO,-29.985626,-52.379018
4315750,RIOZINHO,-29.642286,-50.473818
4315800,ROCA SALES,-29.28507,-51.863892
4315909,RODEIO BONITO,-27.470403,-53.168531
4315958,ROLADOR,-28.256344,-54.819427
4316006,ROLANTE,-29.640763,-50.573442
4316105,RONDA ALTA,-27.781931,-52.806534
4316204,RONDINHA,-27.831816,-52.90616
4316303,ROQUE GONZALES,-28.135367,-55.029186
4316402,ROSÁRIO DO SUL,-30.244033,-54.945761
4316428,SAGRADA FAMÍLIA,-27.706731,-53.135652
4316436,SALDANHA MARINHO,-28.403286,-53.094107
4316451,SALTO DO JACUÍ,-29.088681,-53.21331
4316477,SALVADOR DAS MISSÕES,-28.121697,-54.837742
4316501,SALVADOR DO SUL,-29.439732,-51.509421
4316600,SANANDUVA,-27.944007,-51.813502
4316709,SANTA BÁRBARA DO SUL,-28.365167,-53.250527
4316733,SANTA CECÍLIA DO SUL,-28.164451,-51.926671
4316758,SANTA CLARA DO SUL,-29.463596,-52.080926
4316808,SANTA CRUZ DO SUL,-29.719768,-52.429929
4316907,SANTA MARIA,-29.685582,-53.808675
4316956,SANTA MARIA DO HERVAL,-29.503516,-50.987255
4316972,SANTA MARGARIDA DO SUL,-30.345103,-54.090955
4317004,SANTANA DA BOA VISTA,-30.874703,-53.115875
4317103,SANT'ANA DO LIVRAMENTO,-30.889384,-55.534814
4317202,SANTA ROSA,-27.86675,-54.478224
4317251,SANTA TEREZA,-29.171634,-51.734344
4317301,SANTA VITÓRIA DO PALMAR,-33.51986,-53.367006
4317400,SANTIAGO,-29.19146,-54.869076
4317509,SANTO ÂNGELO,-28.301938,-54.264143
4317558,SANTO ANTÔNIO DO PALMA,-28.497445,-52.024633
4317608,SANTO ANTÔNIO DA PATRULHA,-29.832034,-50.520986
4317707,SANTO ANTÔNIO DAS MISSÕES,-28.508097,-55.224557
4317756,SANTO ANTÔNIO DO PLANALTO,-28.395929,-52.683726
4317806,SANTO AUGUSTO,-27.853491,-53.77885
4317905,SANTO CRISTO,-27.81993,-54.668748
4317954,SANTO EXPEDITO DO SUL,-27.909369,-51.643572
4318002,SÃO BORJA,-28.662838,-56.001029
4318051,SÃO DOMINGOS DO SUL,-28.531763,-51.893187
4318101,SÃO FRANCISCO DE ASSIS,-29.552716,-55.132386
4318200,SÃO FRANCISCO DE PAULA,-29.444098,-50.582108
4318309,SÃO GABRIEL,-30.33676,-54.320478
4318408,SÃO JERÔNIMO,-29.959439,-51.728178
4318424,SÃO JOÃO DA URTIGA,-27.82669,-51.825839
4318432,SÃO JOÃO DO POLÊSINE,-29.614676,-53.44635
4318440,SÃO JORGE,-28.498081,-51.702969
4318457,SÃO JOSÉ DAS MISSÕES,-27.778183,-53.118775
4318465,SÃO JOSÉ DO HERVAL,-29.041447,-52.293016
4318481,SÃO JOSÉ DO HORTÊNCIO,-29.540049,-51.249598
4318499,SÃO JOSÉ DO INHACORÁ,-27.722585,-54.13355
4318507,SÃO JOSÉ DO NORTE,-32.020609,-52.034202
4318606,SÃO JOSÉ DO OURO,-27.771255,-51.594768
4318614,SÃO JOSÉ DO SUL,-29.54347,-51.486384
4318622,SÃO JOSÉ DOS AUSENTES,-28.749906,-50.063613
4318705,SÃO LEOPOLDO,-29.765867,-51.146235
4318804,SÃO LOURENÇO DO SUL,-31.364024,-51.976915
4318903,SÃO LUIZ GONZAGA,-28.406647,-54.95966
4319000,SÃO MARCOS,-28.969849,-51.066707
4319109,SÃO MARTINHO,-27.708929,-53.966923
4319125,SÃO MARTINHO DA SERRA,-29.534851,-53.854226
4319158,SÃO MIGUEL DAS MISSÕES,-28.549537,-54.561563
4319208,SÃO NICOLAU,-28.182155,-55.2601
4319307,SÃO PAULO DAS MISSÕES,-28.020485,-54.934708
4319356,SÃO PEDRO DA SERRA,-29.42143,-51.514327
4319364,SÃO PEDRO DAS MISSÕES,-27.771308,-53.247369
4319372,SÃO PEDRO DO BUTIÁ,-28.124354,-54.888256
4319406,SÃO PEDRO DO SUL,-29.617531,-54.179991
4319505,SÃO SEBASTIÃO DO CAÍ,-29.59208,-51.376665
4319604,SÃO SEPÉ,-30.167411,-53.569644
4319703,SÃO VALENTIM,-27.554318,-52.528479
4319711,SÃO VALENTIM DO SUL,-29.051228,-51.769671
4319737,SÃO VALÉRIO DO SUL,-27.787718,-53.935526
4319752,SÃO VENDELINO,-29.37581,-51.368653
4319802,SÃO VICENTE DO SUL,-29.692061,-54.676002
4319901,SAPIRANGA,-29.638554,-51.003623
4320008,SAPUCAIA DO SUL,-29.824868,-51.151875
4320107,SARANDI,-27.943595,-52.925461
4320206,SEBERI,-27.480414,-53.405467
4320230,SEDE NOVA,-27.631163,-53.955885
4320263,SEGREDO,-29.342618,-52.982074
4320305,SELBACH,-28.627434,-52.956525
4320321,SENADOR SALGADO FILHO,-28.02749,-54.545403
4320354,SENTINELA DO SUL,-30.613303,-51.577982
4320404,SERAFINA CORRÊA,-28.710797,-51.935709
4320453,SÉRIO,-29.38676,-52.267456
4320503,SERTÃO,-27.980774,-52.259738
4320552,SERTÃO SANTANA,-30.465428,-51.60425
4320578,SETE DE SETEMBRO,-28.130416,-54.463686
4320602,SEVERIANO DE ALMEIDA,-27.432793,-52.120656
4320651,SILVEIRA MARTINS,-29.64525,-53.585237
4320677,SINIMBU,-29.529068,-52.521636
4320701,SOBRADINHO,-29.414773,-53.025168
4320800,SOLEDADE,-28.827738,-52.509866
4320859,TABAÍ,-29.687771,-51.727475
4320909,TAPEJARA,-28.084171,-52.022133
4321006,TAPERA,-28.62495,-52.871467
4321105,TAPES,-30.673173,-51.394499
4321204,TAQUARA,-29.650513,-50.781169
4321303,TAQUARI,-29.802801,-51.862776
4321329,TAQUARUÇU DO SUL,-27.398036,-53.466952
4321352,TAVARES,-31.288703,-51.088843
4321402,TENENTE PORTELA,-27.372167,-53.75727
4321436,TERRA DE AREIA,-29.577549,-50.067249
4321451,TEUTÔNIA,-29.488914,-51.812817
4321469,TIO HUGO,-28.580496,-52.593046
4321477,TIRADENTES DO SUL,-27.396899,-54.085392
4321493,TOROPI,-29.472142,-54.228011
4321501,TORRES,-29.335931,-49.730404
4321600,TRAMANDAÍ,-29.987302,-50.130377
4321626,TRAVESSEIRO,-29.299086,-52.057777
4321634,TRÊS ARROIOS,-27.499516,-52.149852
4321667,TRÊS CACHOEIRAS,-29.445887,-49.915639
4321709,TRÊS COROAS,-29.516661,-50.783126
4321808,TRÊS DE MAIO,-27.77966,-54.235302
4321832,TRÊS FORQUILHAS,-29.538111,-50.064316
4321857,TRÊS PALMEIRAS,-27.617527,-52.843714
4321907,TRÊS PASSOS,-27.45616,-53.929699
4321956,TRINDADE DO SUL,-27.517576,-52.892231
4322004,TRIUNFO,-29.945204,-51.715313
4322103,TUCUNDUVA,-27.65006,-54.433129
4322152,TUNAS,-29.10644,-52.957013
4322186,TUPANCI DO SUL,-27.925711,-51.540539
4322202,TUPANCIRETÃ,-29.07748,-53.84063
4322251,TUPANDI,-29.487913,-51.419825
4322301,TUPARENDI,-27.754089,-54.478508
4322327,TURUÇU,-31.412366,-52.171416
4322343,UBIRETAMA,-28.043565,-54.684511
4322350,UNIÃO DA SERRA,-28.779899,-52.000417
4322376,UNISTALDA,-29.047485,-55.150781
4322400,URUGUAIANA,-29.759823,-57.081825
4322509,VACARIA,-28.502354,-50.936599
4322525,VALE VERDE,-29.782575,-52.179722
4322533,VALE DO SOL,-29.608828,-52.681355
4322541,VALE REAL,-29.392281,-51.251197
4322558,VANINI,-28.476223,-51.844658
4322608,VENÂNCIO AIRES,-29.611653,-52.19188
4322707,VERA CRUZ,-29.719858,-52.501103
4322806,VERANÓPOLIS,-28.933957,-51.552287
4322855,VESPASIANO CORREA,-29.069894,-51.85947
4322905,VIADUTOS,-27.570953,-52.023799
4323002,VIAMÃO,-30.081897,-51.02482
4323101,VICENTE DUTRA,-27.168445,-53.402129
4323200,VICTOR GRAEFF,-28.560185,-52.747792
4323309,VILA FLORES,-28.863,-51.549589
4323358,VILA LÂNGARO,-28.107405,-52.146903
4323408,VILA MARIA,-28.533314,-52.163538
4323457,VILA NOVA DO SUL,-30.333959,-53.879196
4323507,VISTA ALEGRE,-27.370084,-53.49241
4323606,VISTA ALEGRE DO PRATA,-28.809472,-51.786208
4323705,VISTA GAÚCHA,-27.289978,-53.70132
4323754,VITÓRIA DAS MISSÕES,-28.352387,-54.499055
4323770,WESTFALIA,-29.42345,-51.766156
4323804,XANGRI-LÁ,-29.805378,-50.039081
5000203,ÁGUA CLARA,-20.448851,-52.875118
5000252,ALCINÓPOLIS,-18.325034,-53.70809
5000609,AMAMBAI,-23.100582,-55.243828
5000708,ANASTÁCIO,-20.48236,-55.804571
5000807,ANAURILÂNDIA,-22.18265,-52.718169
5000856,ANGÉLICA,-22.156063,-53.76973
5000906,ANTÔNIO JOÃO,-22.194685,-55.948082
5001003,APARECIDA DO TABOADO,-20.085022,-51.097638
5001102,AQUIDAUANA,-20.474654,-55.790616
5001243,ARAL MOREIRA,-22.947881,-55.630761
5001508,BANDEIRANTES,-19.92092,-54.363194
5001904,BATAGUASSU,-21.715288,-52.425437
5002001,BATAYPORÃ,-22.29588,-53.274807
5002100,BELA VISTA,-22.115976,-56.531315
5002159,BODOQUENA,-20.554843,-56.673567
5002209,BONITO,-21.124341,-56.492859
5002308,BRASILÂNDIA,-21.247118,-52.036297
5002407,CAARAPÓ,-22.636582,-54.82697
5002605,CAMAPUÃ,-19.53526,-54.043309
5002704,CAMPO GRANDE,-20.45803,-54.615744
5002803,CARACOL,-22.012738,-57.025939
5002902,CASSILÂNDIA,-19.109407,-51.731577
5002951,CHAPADÃO DO SUL,-18.797773,-52.626356
5003108,CORGUINHO,-19.831218,-54.830006
5003157,CORONEL SAPUCAIA,-23.276445,-55.541328
5003207,CORUMBÁ,-19.006375,-57.648985
5003256,COSTA RICA,-18.543548,-53.133047
5003306,COXIM,-18.508411,-54.758056
5003454,DEODÁPOLIS,-22.272949,-54.161183
5003488,DOIS IRMÃOS DO BURITI,-20.692312,-55.281914
5003504,DOURADINA,-22.04553,-54.607931
5003702,DOURADOS,-22.227236,-54.811289
5003751,ELDORADO,-23.774054,-54.280028
5003801,FÁTIMA DO SUL,-22.375423,-54.516376
5003900,FIGUEIRÃO,-18.675448,-53.642573
5004007,GLÓRIA DE DOURADOS,-22.414425,-54.234629
5004106,GUIA LOPES DA LAGUNA,-21.452459,-56.108153
5004304,IGUATEMI,-23.661902,-54.558601
5004403,INOCÊNCIA,-19.725458,-51.927679
5004502,ITAPORÃ,-22.082448,-54.795659
5004601,ITAQUIRAÍ,-23.490663,-54.188198
5004700,IVINHEMA,-22.301604,-53.82697
5004809,JAPORÃ,-23.894067,-54.403485
5004908,JARAGUARI,-20.10374,-54.440684
5005004,JARDIM,-21.479603,-56.145845
5005103,JATEÍ,-22.481687,-54.308054
5005152,JUTI,-22.862472,-54.601323
5005202,LADÁRIO,-19.001776,-57.6024
5005251,LAGUNA CARAPÃ,-22.550582,-55.150108
5005400,MARACAJU,-21.62361,-55.15714
5005608,MIRANDA,-20.239333,-56.390198
5005681,MUNDO NOVO,-23.935274,-54.281661
5005707,NAVIRAÍ,-23.059999,-54.198836
5005806,NIOAQUE,-21.158152,-55.83389
5006002,NOVA ALVORADA DO SUL,-21.466634,-54.382804
5006200,NOVA ANDRADINA,-22.248759,-53.351574
5006259,NOVO HORIZONTE DO SUL,-22.654953,-53.860887
5006309,PARANAÍBA,-19.677372,-51.188708
5006358,PARANHOS,-23.89687,-55.43303
5006408,PEDRO GOMES,-18.101856,-54.552446
5006606,PONTA PORÃ,-22.486187,-55.71085
5006903,PORTO MURTINHO,-21.707325,-57.888482
5007109,RIBAS DO RIO PARDO,-20.443676,-53.761678
5007208,RIO BRILHANTE,-21.801195,-54.542242
5007307,RIO NEGRO,-19.447429,-54.987502
5007406,RIO VERDE DE MATO GROSSO,-18.916586,-54.842254
5007505,ROCHEDO,-19.96186,-54.892772
5007554,SANTA RITA DO PARDO,-21.305377,-52.828071
5007695,SÃO GABRIEL DO OESTE,-19.395521,-54.564569
5007703,SETE QUEDAS,-23.983513,-55.053315
5007802,SELVÍRIA,-20.366743,-51.418937
5007901,SIDROLÂNDIA,-20.931054,-54.96603
5007935,SONORA,-17.581355,-54.754906
5007950,TACURU,-23.634742,-55.020321
5007976,TAQUARUSSU,-22.489987,-53.351919
5008008,TERENOS,-20.442308,-54.865557
5008305,TRÊS LAGOAS,-20.788679,-51.710001
5008404,VICENTINA,-22.401788,-54.442125
5100102,ACORIZAL,-15.19789,-56.371553
5100201,ÁGUA BOA,-14.049087,-52.158915
5100250,ALTA FLORESTA,-9.871723,-56.09161
5100300,ALTO ARAGUAIA,-17.31559,-53.22026
5100359,ALTO BOA VISTA,-11.676745,-51.379322
5100409,ALTO GARÇAS,-16.946722,-53.528454
5100508,ALTO PARAGUAI,-14.514712,-56.494442
5100607,ALTO TAQUARI,-17.834744,-53.281993
5100805,APIACÁS,-9.565495,-57.395402
5101001,ARAGUAIANA,-15.731243,-51.833622
5101209,ARAGUAINHA,-16.857546,-53.03562
5101258,ARAPUTANGA,-15.468144,-58.348367
5101308,ARENÁPOLIS,-14.455522,-56.844489
5101407,ARIPUANÃ,-10.172524,-59.448616
5101605,BARÃO DE MELGAÇO,-16.195099,-55.967121
5101704,BARRA DO BUGRES,-15.066258,-57.186409
5101803,BARRA DO GARÇAS,-15.888711,-52.26033
5101852,BOM JESUS DO ARAGUAIA,-12.173598,-51.503639
5101902,BRASNORTE,-12.124938,-58.002674
5102504,CÁCERES,-16.074096,-57.674762
5102603,CAMPINÁPOLIS,-14.539617,-52.797495
5102637,CAMPO NOVO DO PARECIS,-13.654733,-57.888546
5102678,CAMPO VERDE,-15.553704,-55.171655
5102686,CAMPOS DE JÚLIO,-13.719923,-59.263409
5102694,CANABRAVA DO NORTE,-11.046187,-51.837758
5102702,CANARANA,-13.55923,-52.273457
5102793,CARLINDA,-9.966666,-55.821615
5102850,CASTANHEIRA,-11.134108,-58.613409
5103007,CHAPADA DOS GUIMARÃES,-15.46057,-55.745005
5103056,CLÁUDIA,-11.505311,-54.874182
5103106,COCALINHO,-14.390366,-51.011244
5103205,COLÍDER,-10.80409,-55.464231
5103254,COLNIZA,-9.457904,-59.218949
5103304,COMODORO,-13.66056,-59.790431
5103353,CONFRESA,-10.640731,-51.571034
5103361,CONQUISTA D'OESTE,-14.536273,-59.545074
5103379,COTRIGUAÇU,-9.886254,-58.606895
5103403,CUIABÁ,-15.569989,-56.073252
5103437,CURVELÂNDIA,-15.609306,-57.917115
5103452,DENISE,-14.733816,-57.053777
5103502,DIAMANTINO,-14.401323,-56.433566
5103601,DOM AQUINO,-15.807455,-54.917481
5103700,FELIZ NATAL,-12.383247,-54.933904
5103809,FIGUEIRÓPOLIS D'OESTE,-15.446135,-58.737825
5103858,GAÚCHA DO NORTE,-13.188043,-53.261519
5103908,GENERAL CARNEIRO,-15.707042,-52.75931
5103957,GLÓRIA D'OESTE,-15.767962,-58.314486
5104104,GUARANTÃ DO NORTE,-9.954073,-54.916057
5104203,GUIRATINGA,-16.348389,-53.760964
5104500,INDIAVAÍ,-15.497514,-58.573992
5104526,IPIRANGA DO NORTE,-12.236842,-56.159793
5104542,ITANHANGÁ,-12.234769,-56.649344
5104559,ITAÚBA,-11.007712,-55.246689
5104609,ITIQUIRA,-17.206825,-54.144301
5104807,JACIARA,-15.964838,-54.964188
5104906,JANGADA,-15.239687,-56.490195
5105002,JAURU,-15.341896,-58.879838
5105101,JUARA,-11.25036,-57.513123
5105150,JUÍNA,-11.422018,-58.762217
5105176,JURUENA,-10.329113,-58.496309
5105200,JUSCIMEIRA,-16.044685,-54.888761
5105234,LAMBARI D'OESTE,-15.315501,-58.005825
5105259,LUCAS DO RIO VERDE,-13.070465,-55.921771
5105309,LUCIARA,-11.228097,-50.663202
5105507,VILA BELA DA SANTÍSSIMA TRINDADE,-15.009324,-59.952558
5105580,MARCELÂNDIA,-11.080591,-54.519306
5105606,MATUPÁ,-10.172107,-54.931806
5105622,MIRASSOL D'OESTE,-15.674071,-58.097904
5105903,NOBRES,-14.7245,-56.334085
5106000,NORTELÂNDIA,-14.453725,-56.802069
5106109,NOSSA SENHORA DO LIVRAMENTO,-15.789676,-56.345259
5106158,NOVA BANDEIRANTES,-9.842953,-57.818476
5106174,NOVA NAZARÉ,-13.987867,-51.797434
5106182,NOVA LACERDA,-14.469789,-59.590331
5106190,NOVA SANTA HELENA,-10.851,-55.183686
5106208,NOVA BRASILÂNDIA,-14.925464,-54.971909
5106216,NOVA CANAÃ DO NORTE,-10.631104,-55.714877
5106224,NOVA MUTUM,-13.832726,-56.110005
5106232,NOVA OLÍMPIA,-14.779414,-57.282924
5106240,NOVA UBIRATÃ,-13.033828,-55.273213
5106257,NOVA XAVANTINA,-14.66918,-52.361193
5106265,NOVO MUNDO,-9.977109,-55.172019
5106273,NOVO HORIZONTE DO NORTE,-11.387635,-57.317475
5106281,NOVO SÃO JOAQUIM,-14.886565,-53.016116
5106299,PARANAÍTA,-9.669655,-56.4789
5106307,PARANATINGA,-14.427698,-54.054092
5106315,NOVO SANTO ANTÔNIO,-12.294693,-50.969173
5106372,PEDRA PRETA,-16.62221,-54.471396
5106422,PEIXOTO DE AZEVEDO,-10.244842,-54.992297
5106455,PLANALTO DA SERRA,-14.660706,-54.783496
5106505,POCONÉ,-16.259509,-56.626509
5106653,PONTAL DO ARAGUAIA,-15.902471,-52.258511
5106703,PONTE BRANCA,-16.767648,-52.835776
5106752,PONTES E LACERDA,-15.229728,-59.338002
5106778,PORTO ALEGRE DO NORTE,-10.877548,-51.63088
5106802,PORTO DOS GAÚCHOS,-11.53384,-57.408354
5106828,PORTO ESPERIDIÃO,-15.857635,-58.469299
5106851,PORTO ESTRELA,-15.331336,-57.201357
5107008,POXORÉO,-15.818136,-54.400733
5107040,PRIMAVERA DO LESTE,-15.552294,-54.300053
5107065,QUERÊNCIA,-12.5923,-52.209892
5107107,SÃO JOSÉ DOS QUATRO MARCOS,-15.627106,-58.176506
5107156,RESERVA DO CABAÇAL,-15.12241,-58.385365
5107180,RIBEIRÃO CASCALHEIRA,-12.932049,-51.833363
5107198,RIBEIRÃOZINHO,-16.486526,-52.695442
5107206,RIO BRANCO,-15.235683,-58.117939
5107248,SANTA CARMEM,-11.969686,-55.282223
5107263,SANTO AFONSO,-14.490777,-57.000504
5107297,SÃO JOSÉ DO POVO,-16.46633,-54.256246
5107305,SÃO JOSÉ DO RIO CLARO,-13.452068,-56.721584
5107354,SÃO JOSÉ DO XINGU,-10.800264,-52.739794
5107404,SÃO PEDRO DA CIPA,-16.002709,-54.918993
5107578,RONDOLÂNDIA,-10.844302,-61.459678
5107602,RONDONÓPOLIS,-16.470163,-54.633587
5107701,ROSÁRIO OESTE,-14.826428,-56.428293
5107743,SANTA CRUZ DO XINGU,-10.15245,-52.398616
5107750,SALTO DO CÉU,-15.135825,-58.126752
5107768,SANTA RITA DO TRIVELATO,-13.81619,-55.277693
5107776,SANTA TEREZINHA,-10.466112,-50.506266
5107792,SANTO ANTÔNIO DO LESTE,-14.800813,-53.611724
5107800,SANTO ANTÔNIO DO LEVERGER,-15.869179,-56.094162
5107859,SÃO FÉLIX DO ARAGUAIA,-11.616082,-50.661986
5107875,SAPEZAL,-13.538195,-58.812138
5107883,SERRA NOVA DOURADA,-12.089272,-51.399593
5107909,SINOP,-11.858005,-55.500922
5107925,SORRISO,-12.551777,-55.725914
5107941,TABAPORÃ,-11.307508,-56.824834
5107958,TANGARÁ DA SERRA,-14.623785,-57.491299
5108006,TAPURAH,-12.732069,-56.519486
5108055,TERRA NOVA DO NORTE,-10.597128,-55.115951
5108105,TESOURO,-16.075237,-53.555844
5108204,TORIXORÉU,-16.197526,-52.558839
5108303,UNIÃO DO SUL,-11.535511,-54.374844
5108352,VALE DE SÃO DOMINGOS,-15.295898,-59.064571
5108402,VÁRZEA GRANDE,-15.658065,-56.144664
5108501,VERA,-12.284049,-55.300919
5108600,VILA RICA,-10.013352,-51.116823
5108808,NOVA GUARITA,-10.308846,-55.40307
5108857,NOVA MARILÂNDIA,-14.362451,-56.973177
5108907,NOVA MARINGÁ,-13.011427,-57.098552
5108956,NOVA MONTE VERDE,-9.972617,-57.472369
5200050,ABADIA DE GOIÁS,-16.758812,-49.440548
5200100,ABADIÂNIA,-16.182672,-48.718812
5200134,ACREÚNA,-17.398156,-50.374973
5200159,ADELÂNDIA,-16.415002,-50.163147
5200175,ÁGUA FRIA DE GOIÁS,-14.985535,-47.782212
5200209,ÁGUA LIMPA,-18.071406,-48.761241
5200258,ÁGUAS LINDAS DE GOIÁS,-15.737939,-48.283444
5200308,ALEXÂNIA,-16.086168,-48.509636
5200506,ALOÂNDIA,-17.724909,-49.482321
5200555,ALTO HORIZONTE,-14.199227,-49.332749
5200605,ALTO PARAÍSO DE GOIÁS,-14.136245,-47.519093
5200803,ALVORADA DO NORTE,-14.482839,-46.515638
5200829,AMARALINA,-13.925482,-49.295377
5200852,AMERICANO DO BRASIL,-16.2551,-49.983642
5200902,AMORINÓPOLIS,-16.617912,-51.097167
5201108,ANÁPOLIS,-16.328826,-48.957218
5201207,ANHANGUERA,-18.334366,-48.217404
5201306,ANICUNS,-16.460741,-49.959068
5201405,APARECIDA DE GOIÂNIA,-16.822147,-49.243326
5201454,APARECIDA DO RIO DOCE,-18.296984,-51.151492
5201504,APORÉ,-18.958877,-51.928073
5201603,ARAÇU,-16.354335,-49.681682
5201702,ARAGARÇAS,-15.897768,-52.246855
5201801,ARAGOIÂNIA,-16.91564,-49.450903
5202155,ARAGUAPAZ,-15.08853,-50.634742
5202353,ARENÓPOLIS,-16.387546,-51.560029
5202502,ARUANÃ,-14.903332,-51.080885
5202601,AURILÂNDIA,-16.676725,-50.464766
5202809,AVELINÓPOLIS,-16.461939,-49.754226
5203104,BALIZA,-16.201637,-52.542745
5203203,BARRO ALTO,-14.973709,-48.915707
5203302,BELA VISTA DE GOIÁS,-16.973121,-48.952412
5203401,BOM JARDIM DE GOIÁS,-16.200685,-52.175368
5203500,BOM JESUS DE GOIÁS,-18.214767,-49.739411
5203559,BONFINÓPOLIS,-16.617528,-48.97058
5203575,BONÓPOLIS,-13.649747,-49.837184
5203609,BRAZABRANTES,-16.425715,-49.388667
5203807,BRITÂNIA,-15.238586,-51.167285
5203906,BURITI ALEGRE,-18.133055,-49.040065
5203939,BURITI DE GOIÁS,-16.181397,-50.434435
5203962,BURITINÓPOLIS,-14.456023,-46.431077
5204003,CABECEIRAS,-15.801156,-46.929476
5204102,CACHOEIRA ALTA,-18.751004,-50.944708
5204201,CACHOEIRA DE GOIÁS,-16.666733,-50.643148
5204250,CACHOEIRA DOURADA,-18.489036,-49.470918
5204300,CAÇU,-18.563051,-51.133529
5204409,CAIAPÔNIA,-16.953458,-51.80948
5204508,CALDAS NOVAS,-17.743539,-48.621197
5204557,CALDAZINHA,-16.714777,-49.003373
5204607,CAMPESTRE DE GOIÁS,-16.762309,-49.695534
5204656,CAMPINAÇU,-13.786349,-48.569834
5204706,CAMPINORTE,-14.310598,-49.156347
5204805,CAMPO ALEGRE DE GOIÁS,-17.640555,-47.778225
5204854,CAMPO LIMPO DE GOIÁS,-16.298623,-49.089937
5204904,CAMPOS BELOS,-13.036724,-46.770783
5204953,CAMPOS VERDES,-14.273267,-49.663265
5205000,CARMO DO RIO VERDE,-15.357714,-49.702865
5205059,CASTELÂNDIA,-18.089845,-50.22925
5205109,CATALÃO,-18.169573,-47.947703
5205208,CATURAÍ,-16.446762,-49.502853
5205307,CAVALCANTE,-13.799279,-47.463436
5205406,CERES,-15.307028,-49.603346
5205455,CEZARINA,-16.967792,-49.773169
5205471,CHAPADÃO DO CÉU,-18.394032,-52.670801
